period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-05,,,1,5,true,skeletonswap,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,110187.89,0.00,0.0000,875433945155,55130480532,188753022282,7
2026-05,,,1,5,true,skeletonswap,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,5379.34,0.00,0.0000,3511051,42743286406,352776926,7
2026-05,,,1,5,true,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,6442.85,0.00,0.0000,51198543838,3225317166,11596535545,7
2026-05,,,1,5,true,skeletonswap,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,87.09,0.00,0.0000,691955864,41972722,163695513,7
2026-05,,,1,5,true,skeletonswap,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,1.98,0.00,0.0000,15952714,1120242463,130473177,7
2026-05,,,1,5,true,skeletonswap,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,102.55,0.00,0.0000,818214732,204259237247161,392377159380,7
2026-05,,,1,5,true,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.96,0.00,0.0000,15059969,8806477,11433944,5
2026-05,,,1,5,true,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,1.03,0.00,0.0000,9041900,174835210590,1240170883,5
2026-05,,,1,5,true,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,427.87,0.00,0.0000,213751445,206389933,205346421,7
2026-05,,,1,5,true,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,11005.13,0.00,0.0000,86216872557,2139101201417398016,412758518724935,7
2026-05,,,1,5,true,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,88527.43,0.00,0.0000,43744548821,44842050388,88378351149,7
2026-05,,,1,5,true,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,725.72,0.00,0.0000,5746001724,70609904423324008448,615520619297008,5
2026-05,,,1,5,true,skeletonswap,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0.00,0.00,0.0000,7605,140,1005,5
2026-05,,,1,5,true,skeletonswap,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,0.00,0.00,0.0000,102197312,23610750,47616649,0
2026-05,,,1,5,true,skeletonswap,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,0.00,0.00,0.0000,801662118,592742081,682653513,0
2026-05,,,1,5,true,skeletonswap,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0.00,0.00,0.0000,1019,982,1000,0
2026-05,,,1,5,true,skeletonswap,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,17541.39,0.00,0.0000,10710909,12182545,10447334,7
2026-05,,,1,5,true,skeletonswap,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1542.77,0.00,0.0000,12196178306,4229010266,7142199009,7
2026-05,,,1,5,true,skeletonswap,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,3126.06,0.00,0.0000,24869069939,1347823893,5524014379,7
2026-05,,,1,5,true,skeletonswap,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,3933.20,0.00,0.0000,1969300781,1695566347,1807954599,7
2026-05,,,1,5,true,skeletonswap,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,550.63,0.00,0.0000,174796578961,4369058575,27035837097,7
2026-05,,,1,5,true,skeletonswap,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0.03,0.00,0.0000,6125,4159,5041,5
2026-05,,,1,5,true,skeletonswap,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,84.11,0.00,0.0000,2158772,14852276437534606,178388360888,5
2026-05,,,1,5,true,skeletonswap,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,0.00,0.00,0.0000,21100925265,191140285,1976621377,0
