period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,420.00,0.00,0.0000,210058124,210160440,205346421,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,5845.54,0.00,0.0000,65678384652,1160254325519042560,264306219490880,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,24467.15,0.00,0.0000,11179840554,13297918493,24416829152,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,587.69,0.00,0.0000,6715662922,61263972452109148160,615520619297008,29
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0.00,0.00,0.0000,7605,140,1005,29
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,0.00,0.00,0.0000,97886832,24672744,47616649,0
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,982.68,0.00,0.0000,827558538,449947033,602118214,10
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0.00,0.00,0.0000,1019,982,1000,0
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,231.82,0.00,0.0000,170422,168381,154552,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1086.64,0.00,0.0000,12394263923,4165283071,7142199009,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,2390.23,0.00,0.0000,29767515155,1119690852,5494951261,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,3620.38,0.00,0.0000,1966327596,1699800814,1807954599,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,399.79,0.00,0.0000,167248632164,4575773575,27035837097,35
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0.02,0.00,0.0000,6125,4159,5041,29
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,70.57,0.00,0.0000,1821864,12534359891799810,150548229107,29
2026-08,2026-07-27,2026-08-30,5,6,true,skeletonswap,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,0.00,0.00,0.0000,21100925265,191140285,1976621377,0
