date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-06-29,23:50:28,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,863446.00,13604.90,project,concentrated,false,863769.64,192,false,false,true,11.278900,0.00476787,6241770508232,108015.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11209336577030"",""price_usd"":0.0482107,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""3111513104146"",""price_usd"":0.10420273953035768,""precision"":6}]"
2026-06-29,23:50:28,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,384582.00,20614.30,stable,concentrated,false,384350.28,192,false,false,true,17.979700,0.01706422,814581226113,311229.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4028531684421"",""price_usd"":0.0482107,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""190445752700"",""price_usd"":0.999662,""precision"":6}]"
2026-06-29,23:50:28,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,273629.00,4897.00,bluechip,concentrated,false,273495.84,192,false,false,true,8.028960,0.01071001,126212872276,242340.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""138515292799"",""price_usd"":0.999662,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""118559767617"",""price_usd"":1.14,""precision"":6}]"
2026-06-29,23:50:28,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,247240.00,464.44,bluechip,stable,false,247204.73,192,false,false,true,0.116195,0.00017154,123298388061,199502.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""111866045979"",""price_usd"":0.999662,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""135603994199"",""price_usd"":0.998583,""precision"":6}]"
2026-06-29,23:50:28,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,167574.00,1139.96,stable,concentrated,false,167510.60,192,false,false,true,1.117480,0.00243403,351735683585,160475.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1751364392284"",""price_usd"":0.0482107,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""72977681959"",""price_usd"":1.14,""precision"":6}]"
2026-06-29,23:50:28,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,161408.00,151.57,single,concentrated,false,161449.12,192,false,false,true,0.143084,0.00032356,5185766,83507.10,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""19726756588260370000"",""price_usd"":4007.82,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""136494094"",""price_usd"":60125,""precision"":8}]"
2026-06-29,23:50:28,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,87998.80,139.97,project,xyk,false,87965.29,192,false,false,true,0.279984,0.00116131,38504315286,74590.90,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""44020567208"",""price_usd"":0.999662,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""43664013098"",""price_usd"":1.0075776521812885,""precision"":6}]"
2026-06-29,23:50:28,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,83819.40,941.64,bluechip,concentrated,false,83727.60,192,false,false,true,0.654168,0.00284864,771668967,78287.10,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""879732334891"",""price_usd"":0.0482107,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""68800707"",""price_usd"":60125,""precision"":8}]"
2026-06-29,23:50:28,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,51555.10,227.46,project,concentrated,false,51712.74,192,false,false,true,0.226491,0.00160351,3475875290037,47538.90,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""23098384884892"",""price_usd"":0.001110292126814761,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""538107668881"",""price_usd"":0.0482107,""precision"":6}]"
2026-06-29,23:50:28,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,50503.70,1111.21,bluechip,xyk,false,50376.18,192,false,false,true,2.232690,0.01613608,50664428006975260,48557.70,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""522931858738"",""price_usd"":0.0482107,""precision"":6},{""symbol"":""INJ"",""denom"":""ibc/25BC59386BB65725F735EFC0C369BB717AA8B5DAD846EAF9CBF5D0F18F207211"",""amount"":""5.362103405471043e+21"",""price_usd"":4.71,""precision"":18}]"
