date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-06-14,23:50:22,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,931128.00,15478.80,project,concentrated,false,922500.72,189,false,false,true,12.509500,0.00490369,6233563546116,115890.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11112960086029"",""price_usd"":0.052643,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""3142492090503"",""price_usd"":0.11135274079342448,""precision"":6}]"
2026-06-14,23:50:22,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,416712.00,28195.00,stable,concentrated,false,415374.30,189,false,false,true,16.594300,0.01453503,846056939692,341520.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""3929931994120"",""price_usd"":0.052643,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""210459292668"",""price_usd"":0.999744,""precision"":6}]"
2026-06-14,23:50:22,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,353357.00,4451.81,bluechip,concentrated,false,351531.50,189,false,false,true,6.262190,0.00646853,161599590668,322982.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""176122863874"",""price_usd"":0.999744,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""152823535531"",""price_usd"":1.16,""precision"":6}]"
2026-06-14,23:50:22,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,210580.00,10877.70,bluechip,stable,false,210365.65,189,false,false,true,2.717300,0.00470992,104968636632,163604.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""94036927312"",""price_usd"":0.999744,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""116630929721"",""price_usd"":0.999421,""precision"":6}]"
2026-06-14,23:50:22,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,169372.00,208.63,single,concentrated,false,164836.71,189,false,false,true,0.194651,0.00041948,5057913,85923.00,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""19519065780527755000"",""price_usd"":4282.52,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""131239859"",""price_usd"":65540,""precision"":8}]"
2026-06-14,23:50:22,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,107560.00,2924.92,stable,concentrated,false,102390.95,189,false,false,true,2.907920,0.00986790,214149035049,100692.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1029355260325"",""price_usd"":0.052643,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""46009655563"",""price_usd"":1.16,""precision"":6}]"
2026-06-14,23:50:22,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,94284.00,1260.53,bluechip,concentrated,false,91845.23,189,false,false,true,0.970228,0.00375603,798673746,88598.20,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""906671594521"",""price_usd"":0.052643,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""71481245"",""price_usd"":65540,""precision"":8}]"
2026-06-14,23:50:22,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,82436.30,371.04,project,xyk,false,81694.76,189,false,false,true,0.741916,0.00328495,35511409708,69124.40,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""41222219163"",""price_usd"":0.999744,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""39647088506"",""price_usd"":1.0397472346481873,""precision"":6}]"
2026-06-14,23:50:22,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,58406.20,341.01,project,concentrated,false,57234.33,189,false,false,true,0.338618,0.00211614,3554441415564,54171.80,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""23319333037681"",""price_usd"":0.00124665324128909,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""557245167420"",""price_usd"":0.052643,""precision"":6}]"
2026-06-14,23:50:22,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,54270.70,0.00,project,concentrated,false,52964.66,189,false,false,true,0.000000,0.00000000,2143263165725,43891.40,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""9036346006785"",""price_usd"":0.003037751659138034,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""509478474584"",""price_usd"":0.052643,""precision"":6}]"
2026-06-14,23:50:22,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,44597.00,848.56,bluechip,xyk,false,44946.81,189,false,false,true,1.702900,0.01393723,40853651289743630,42665.20,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""423156269980"",""price_usd"":0.052643,""precision"":6},{""symbol"":""INJ"",""denom"":""ibc/25BC59386BB65725F735EFC0C369BB717AA8B5DAD846EAF9CBF5D0F18F207211"",""amount"":""4.300737757255195e+21"",""price_usd"":5.21,""precision"":18}]"
