date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-08-18,07:01:07,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,756149.00,13961.50,project,concentrated,false,761165.20,199,false,false,true,11.940200,0.00576364,6251914117919,94391.90,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11428859416759"",""price_usd"":0.0413265,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""3035558805708"",""price_usd"":0.09331521271271824,""precision"":6}]"
2026-08-18,07:01:07,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,359136.00,14606.80,stable,concentrated,false,360449.89,199,false,false,true,13.722300,0.01394636,819749447314,287415.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4374751664745"",""price_usd"":0.0413265,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""178191626260"",""price_usd"":0.999673,""precision"":6}]"
2026-08-18,07:01:07,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,319750.00,2423.37,bluechip,concentrated,false,319686.99,199,false,false,true,3.783140,0.00431852,146075412072,284785.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""160078936692"",""price_usd"":0.999673,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""137690618672"",""price_usd"":1.16,""precision"":6}]"
2026-08-18,07:01:07,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,189411.00,1767.63,stable,concentrated,false,190040.19,199,false,false,true,1.737460,0.00334813,425183428568,180296.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""2298122088423"",""price_usd"":0.0413265,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""81317956373"",""price_usd"":1.16,""precision"":6}]"
2026-08-18,07:01:07,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,183437.00,148.04,bluechip,stable,false,183370.06,199,false,false,true,0.036977,0.00007358,91419079879,133393.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""83345758393"",""price_usd"":0.999673,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""100196115182"",""price_usd"":0.999211,""precision"":6}]"
2026-08-18,07:01:07,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,130276.00,398.70,single,concentrated,false,129721.54,199,false,false,true,0.375670,0.00105253,3873751,45219.90,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""14621722438626863000"",""price_usd"":4391.99,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""102787853"",""price_usd"":64251,""precision"":8}]"
2026-08-18,07:01:07,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,95046.60,1481.49,bluechip,concentrated,false,95159.93,199,false,false,true,1.432800,0.00550227,914209805,88533.40,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1158579448145"",""price_usd"":0.0413265,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""73323591"",""price_usd"":64251,""precision"":8}]"
2026-08-18,07:01:07,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,92666.50,403.63,project,xyk,false,84404.77,199,false,false,true,0.807449,0.00318043,40661423994,78257.50,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""46349045943"",""price_usd"":0.999673,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""46297131017"",""price_usd"":1.0004662355242087,""precision"":6}]"
2026-08-18,07:01:07,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,56505.70,69.55,project,concentrated,false,56787.40,199,false,false,true,0.069413,0.00044838,3938287336985,51972.60,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""23278483690476"",""price_usd"":0.00120857387597805,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""685162517355"",""price_usd"":0.0413265,""precision"":6}]"
2026-08-18,07:01:07,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,43928.60,0.00,project,concentrated,false,44248.88,199,false,false,true,0.000000,0.00000000,2250688592832,35324.30,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""9662461929111"",""price_usd"":0.002294850583856696,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""525308201021"",""price_usd"":0.0413265,""precision"":6}]"
2026-08-18,07:01:07,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,34987.10,568.69,bluechip,xyk,false,35302.92,199,false,false,true,1.145960,0.01195513,63083905220,31014.70,"[{""symbol"":""ATOM"",""denom"":""ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2"",""amount"":""12445829406"",""price_usd"":1.4,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""424217390807"",""price_usd"":0.0413265,""precision"":6}]"
