date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-08,17:31:31,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,869798.00,20629.60,project,concentrated,false,877319.77,202,false,false,true,18.334100,0.00769368,6137919473833,93853.20,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11297443814137"",""price_usd"":0.04798911,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""2952830166081"",""price_usd"":0.11085749933522827,""precision"":6}]"
2026-09-08,17:31:31,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,402790.00,12677.00,bluechip,concentrated,false,403587.86,202,false,false,true,19.086100,0.01729543,183905721383,366098.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""202761234576"",""price_usd"":0.999931,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""172447318923"",""price_usd"":1.16,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,392067.00,43271.00,stable,concentrated,false,380140.40,202,false,false,true,28.016400,0.02608224,828513632547,312928.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4029696696726"",""price_usd"":0.04798911,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""198251808341"",""price_usd"":0.999931,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,156452.00,3883.38,stable,concentrated,false,170055.79,202,false,false,true,2.456340,0.00573060,324598637105,145538.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1602784372594"",""price_usd"":0.04798911,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""68067851228"",""price_usd"":1.16,""precision"":6}]"
2026-09-08,17:31:31,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,156245.00,1320.63,single,concentrated,false,155446.09,202,false,false,true,1.295780,0.00302704,4198391,61782.40,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""17869586507573098000"",""price_usd"":4395.18,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""98799292"",""price_usd"":78506,""precision"":8}]"
2026-09-08,17:31:31,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,153707.00,454.55,bluechip,stable,false,159818.63,202,false,false,true,0.113651,0.00026988,76565612913,102849.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""73238932167"",""price_usd"":0.999931,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""80486021785"",""price_usd"":0.999743,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,114170.00,2112.62,bluechip,concentrated,false,113935.71,202,false,false,true,2.011890,0.00643199,917330605,105753.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1189967366302"",""price_usd"":0.04798911,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""71964513"",""price_usd"":78506,""precision"":8}]"
2026-09-08,17:31:31,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,89690.30,2817.13,project,xyk,false,89437.20,202,false,false,true,5.607390,0.02281961,39051315740,74742.50,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""44845350954"",""price_usd"":0.999931,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""44180279843"",""price_usd"":1.0138834904142495,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,67295.60,78.64,project,concentrated,false,66533.98,202,false,false,true,0.078397,0.00042521,4079987243096,61727.60,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""24527917263467"",""price_usd"":0.001355710860773811,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""698130441055"",""price_usd"":0.04798911,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,45511.70,0.00,project,concentrated,false,45130.38,202,false,false,true,0.000000,0.00000000,1949001578864,35016.70,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""8140491777603"",""price_usd"":0.002787814386029461,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""467862480406"",""price_usd"":0.04798911,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,40037.30,25.21,project,concentrated,false,39569.85,202,false,false,true,0.024886,0.00022687,172857713599067,35002.10,"[{""symbol"":""ROAR"",""denom"":""terra1lxx40s29qvkrcj8fsa3yzyehy7w50umdvvnls2r830rys6lu2zns63eelv"",""amount"":""75428563856678450"",""price_usd"":2.61219086543e-7,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""417795134911"",""price_usd"":0.04798911,""precision"":6}]"
2026-09-08,17:31:31,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,36390.10,67.97,single,concentrated,false,35191.62,202,false,false,true,0.058747,0.00058924,224628838725,33483.40,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""476708875492"",""price_usd"":0.04798911,""precision"":6},{""symbol"":""arbLUNA"",""denom"":""terra1se7rvuerys4kd2snt6vqswh9wugu49vhyzls8ymc02wl37g2p2ms5yz490"",""amount"":""93916057538"",""price_usd"":0.141000733169783,""precision"":6}]"
