date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-21,04:02:07,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,980215.00,399727.00,project,concentrated,false,980215.00,204,false,false,true,351.090000,0.13073443,6179618135700,111307.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11428729912125"",""price_usd"":0.053507,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""2954198949193"",""price_usd"":0.12495583567267654,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-USDC.n,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,459072.00,401960.00,stable,concentrated,false,459072.00,204,false,false,true,378.918000,0.30127098,919510119722,374366.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4243514677384"",""price_usd"":0.053507,""precision"":6},{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""232210868413"",""price_usd"":0.999724,""precision"":6}]"
2026-09-21,04:02:07,astroport,USDC.n-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,372549.00,33338.50,bluechip,concentrated,false,372549.00,204,false,false,true,52.041900,0.05098737,170825701535,334861.00,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""184356533019"",""price_usd"":0.999724,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""163693135153"",""price_usd"":1.15,""precision"":6}]"
2026-09-21,04:02:07,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,160176.00,5715.28,single,concentrated,false,160176.00,204,false,false,true,5.562140,0.01267469,4251250,64322.40,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""18663327048104133000"",""price_usd"":4351.46,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""96976634"",""price_usd"":81402,""precision"":8}]"
2026-09-21,04:02:07,astroport,USDC.n-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,125144.00,10540.60,bluechip,stable,false,125144.00,204,false,false,true,2.635080,0.00768558,62347762737,73968.20,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""60100456034"",""price_usd"":0.999724,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""65082080393"",""price_usd"":0.999677,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,106323.00,25847.00,bluechip,concentrated,false,106323.00,204,false,false,true,21.683500,0.07443806,798202320,96948.90,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1002229250311"",""price_usd"":0.053507,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""64774576"",""price_usd"":81402,""precision"":8}]"
2026-09-21,04:02:07,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,99280.60,23033.10,stable,concentrated,false,99280.60,204,false,false,true,22.252800,0.08181127,196755037975,87390.70,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""922846657745"",""price_usd"":0.053507,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""43416948784"",""price_usd"":1.15,""precision"":6}]"
2026-09-21,04:02:07,astroport,USDC.n-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,76096.90,7761.83,project,xyk,false,76096.90,204,false,false,true,15.378100,0.07376130,33300574377,60994.30,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""38054794727"",""price_usd"":0.999724,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""37892551251"",""price_usd"":1.0043315768591903,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,51490.50,587.87,project,concentrated,false,51490.50,204,false,false,true,0.588420,0.00417112,192844858788788,45536.80,"[{""symbol"":""ROAR"",""denom"":""terra1lxx40s29qvkrcj8fsa3yzyehy7w50umdvvnls2r830rys6lu2zns63eelv"",""amount"":""81009000327499460"",""price_usd"":3.16167191672e-7,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""484180140455"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,46468.00,173.18,project,concentrated,false,46468.00,204,false,false,true,0.089941,0.00070647,1805648592507,34762.60,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""7610393594474"",""price_usd"":0.003089648353551044,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""429487611319"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,45387.20,3833.74,single,concentrated,false,45387.20,204,false,false,true,3.160270,0.02541462,256615099669,42067.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""547644383175"",""price_usd"":0.053507,""precision"":6},{""symbol"":""arbLUNA"",""denom"":""terra1se7rvuerys4kd2snt6vqswh9wugu49vhyzls8ymc02wl37g2p2ms5yz490"",""amount"":""106377632481"",""price_usd"":0.1514202141146407,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,44765.60,103.22,project,concentrated,false,44765.60,204,false,false,true,0.102943,0.00083935,2362644423192,38125.10,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""13652750760245"",""price_usd"":0.001632730566110616,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""420495089423"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,28991.40,4074.04,bluechip,concentrated,false,28991.40,204,false,false,true,4.047240,0.05095451,945764665,25969.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""267369530139"",""price_usd"":0.053507,""precision"":6},{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""3375622383265547300"",""price_usd"":4351.46,""precision"":18}]"
2026-09-21,04:02:07,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,27871.90,5290.95,bluechip,xyk,false,27871.90,204,false,false,true,10.710900,0.14026595,39307565296,22482.70,"[{""symbol"":""ATOM"",""denom"":""ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2"",""amount"":""7928300821"",""price_usd"":1.76,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""260263744205"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-USDT,terra1aategw0787y4fyunmwdvdqraxfc8jtxykyed2skx3p5fd3lkgkmsqry7pz,25289.30,4074.51,stable,concentrated,false,25289.30,204,false,false,true,8.788680,0.12684686,52632305457,21814.70,"[{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""12742561194"",""price_usd"":0.999677,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""234693978001"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,14149.30,3174.30,bluechip,xyk,false,14149.30,204,false,false,true,6.423760,0.16570943,10447555291963540,10597.70,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""132073629975"",""price_usd"":0.053507,""precision"":6},{""symbol"":""INJ"",""denom"":""ibc/25BC59386BB65725F735EFC0C369BB717AA8B5DAD846EAF9CBF5D0F18F207211"",""amount"":""914370029891881900000"",""price_usd"":7.75,""precision"":18}]"
2026-09-21,04:02:07,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,9834.48,1917.76,stable,xyk,false,9834.48,204,false,false,true,3.850430,0.14290608,17008314136,7102.49,"[{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""4886546161"",""price_usd"":1.0043315768591903,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""92136516064"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-arbLUNA,terra16nfwldn9j5xhry2y78gvm3x4vte8vu77zr3ctlan79w5f5aheawqnz7a4f,9249.83,481.65,single,stable,false,9249.83,204,false,true,true,0.119990,0.00473483,68103439768,7848.65,"[{""symbol"":""arbLUNA"",""denom"":""terra1se7rvuerys4kd2snt6vqswh9wugu49vhyzls8ymc02wl37g2p2ms5yz490"",""amount"":""9312776101"",""price_usd"":0.1514202141146407,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""146610599626"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-stLUNA,terra1re0yj0j6e9v2szg7kp02ut6u8jjea586t6pnpq6628wl36fphtpqwt6l7p,8258.99,0.00,project,stable,false,8258.99,204,false,false,true,0.000000,0.00000000,71503864978,6479.18,"[{""symbol"":""stLUNA"",""denom"":""ibc/08095CEDEA29977C9DD0CE9A48329FDA622C183359D5F90CF04CC4FF80CBE431"",""amount"":""14627984087"",""price_usd"":0.053507,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""139812121135"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,ATOM-dATOM,terra1a0h6vrzkztjystg8sd949qyrc6mw9gzxk2870cr2mukg53uzgvqs46qul9,7179.63,1876.17,single,concentrated,false,7179.63,204,false,false,true,0.997958,0.05073446,1664082610,215.95,"[{""symbol"":""ATOM"",""denom"":""ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2"",""amount"":""2500080072"",""price_usd"":1.76,""precision"":6},{""symbol"":""dATOM"",""denom"":""ibc/223FF539430381ADAB3A66AC4822E253C3F845E9841F17FEEC207B3AA9F8D915"",""amount"":""1048260836"",""price_usd"":2.6515213007542,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-ASTRO,terra1nwepezm3mghyxm7fjfhfr2d4jwqzndtncf9tclgunqfcwhe52mpq4sxaqr,6105.44,312.77,project,concentrated,false,6105.44,204,false,false,true,0.750644,0.04487556,550222463171,4645.64,"[{""symbol"":""ASTRO"",""denom"":""ibc/8D8A7F7253615E5F76CB6252A1E1BD921D5EDB7BBAAF8913FB1C77FF125D9995"",""amount"":""6251164624694"",""price_usd"":0.000493563321040684,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""56441725396"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,LUNA-bLUNA,terra1h32epkd72x7st0wk49z35qlpsxf26pw4ydacs8acq6uka7hgshmq7z7vl9,5962.23,7.73,project,stable,false,5962.23,204,false,false,true,0.003224,0.00019737,51973038849,4348.01,"[{""symbol"":""bLUNA"",""denom"":""terra17aj4ty4sz4yhgm08na8drc0v03v2jwr3waxcqrwhajj729zhl7zqnpc0ml"",""amount"":""12380982382"",""price_usd"":0.05350632023340119,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""99110727420"",""price_usd"":0.053507,""precision"":6}]"
2026-09-21,04:02:07,astroport,wstETH-WETH.axl,terra1yga5eepqnpg77gaj59uqfkm2qtllvpq642cmx5gj5lzjf5v88wzs2srzp7,1128.15,24.11,single,xyk,false,1128.15,204,false,false,true,0.025461,0.00823761,371169456322555140,1128.15,"[{""symbol"":""wstETH"",""denom"":""ibc/A356EC90DC3AE43D485514DA7260EDC7ABB5CFAA0654CE2524C739392975AD3C"",""amount"":""340362779577717900"",""price_usd"":3316.22,""precision"":18},{""symbol"":""WETH.axl"",""denom"":""ibc/BC8A77AFBD872FDC32A348D3FB10CC09277C266CFE52081DE341C7EC6752E674"",""amount"":""419266997044757000"",""price_usd"":0,""precision"":18}]"
