date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-01,13:31:29,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,793831.00,13255.20,project,concentrated,false,796056.47,201,false,false,true,11.488200,0.00528222,6190017057854,91793.10,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11324126585788"",""price_usd"":0.04390302,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""3005572663703"",""price_usd"":0.09924623466011762,""precision"":6}]"
2026-09-01,13:31:29,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,337193.00,26074.70,stable,concentrated,false,337273.34,201,false,false,true,22.009400,0.02382443,746293552003,262155.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""3875801654683"",""price_usd"":0.04390302,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""167055912803"",""price_usd"":0.999865,""precision"":6}]"
2026-09-01,13:31:29,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,312874.00,2425.57,bluechip,concentrated,false,312045.36,201,false,false,true,3.348570,0.00390645,142875806265,276842.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""155377954783"",""price_usd"":0.999865,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""135788032062"",""price_usd"":1.16,""precision"":6}]"
2026-09-01,13:31:29,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,191921.00,235.44,bluechip,stable,false,191831.88,201,false,false,true,0.058887,0.00011199,95608644863,141317.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""90974118546"",""price_usd"":0.999865,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""100983168698"",""price_usd"":0.999749,""precision"":6}]"
2026-09-01,13:31:29,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,191417.00,2401.89,stable,concentrated,false,188423.23,201,false,false,true,2.242400,0.00427588,417311269594,181375.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""2193470252308"",""price_usd"":0.04390302,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""82144234364"",""price_usd"":1.16,""precision"":6}]"
2026-09-01,13:31:29,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,149953.00,809.65,single,concentrated,false,153348.29,201,false,false,true,0.780802,0.00190055,4063229,56387.70,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""17176927112240531000"",""price_usd"":4347.85,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""96268282"",""price_usd"":77703,""precision"":8}]"
2026-09-01,13:31:29,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,106102.00,1315.08,bluechip,concentrated,false,107257.07,201,false,false,true,1.304060,0.00448608,901117773,98333.70,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1217922844532"",""price_usd"":0.04390302,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""67781612"",""price_usd"":77703,""precision"":8}]"
2026-09-01,13:31:29,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,89206.70,165.16,project,xyk,false,88447.11,201,false,false,true,0.330594,0.00135267,39190822947,74539.40,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""44632064469"",""price_usd"":0.999865,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""44687886237"",""price_usd"":0.9979799877060757,""precision"":6}]"
2026-09-01,13:31:29,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,60194.60,84.23,project,concentrated,false,59018.33,201,false,false,true,0.085153,0.00051634,4061790879014,55300.40,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""24595552489997"",""price_usd"":0.001222060748646832,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""690030854736"",""price_usd"":0.04390302,""precision"":6}]"
2026-09-01,13:31:29,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,41056.80,0.00,project,concentrated,false,41130.63,201,false,false,true,0.000000,0.00000000,1942533491083,31619.70,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""8121708929047"",""price_usd"":0.002550271306707216,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""465830170093"",""price_usd"":0.04390302,""precision"":6}]"
