date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-12,15:31:06,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,854301.00,7523.25,project,concentrated,false,853138.62,202,false,false,true,6.613430,0.00282559,6140171337450,92363.80,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11267353856052"",""price_usd"":0.04729856,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""2969572756573"",""price_usd"":0.10797186976350978,""precision"":6}]"
2026-09-12,15:31:06,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,407429.00,16273.70,stable,concentrated,false,387270.44,202,false,false,true,12.636100,0.01132020,867680077846,328574.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4314063474144"",""price_usd"":0.04729856,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""203187028626"",""price_usd"":0.999859,""precision"":6}]"
2026-09-12,15:31:06,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,375203.00,1039.53,bluechip,concentrated,false,393432.45,202,false,false,true,1.363990,0.00132690,171308997605,338144.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""188666196827"",""price_usd"":0.999859,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""160829641340"",""price_usd"":1.16,""precision"":6}]"
2026-09-12,15:31:06,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,155523.00,148.89,single,concentrated,false,155801.05,202,false,false,true,0.142593,0.00033465,4230722,62155.40,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""17960902039813670000"",""price_usd"":4354.82,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""99824343"",""price_usd"":77452,""precision"":8}]"
2026-09-12,15:31:06,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,153956.00,138.63,bluechip,stable,false,155832.06,202,false,false,true,0.034677,0.00008221,76693197030,102991.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""73456183376"",""price_usd"":0.999859,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""80525209312"",""price_usd"":0.9998,""precision"":6}]"
2026-09-12,15:31:06,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,138669.00,1039.01,stable,concentrated,false,157062.49,202,false,false,true,0.875047,0.00230327,290689930657,127718.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1480615430219"",""price_usd"":0.04729856,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""59105816940"",""price_usd"":1.16,""precision"":6}]"
2026-09-12,15:31:06,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,115339.00,990.67,bluechip,concentrated,false,113405.95,202,false,false,true,0.954830,0.00302164,943930392,106964.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1236837554547"",""price_usd"":0.04729856,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""73310085"",""price_usd"":77452,""precision"":8}]"
2026-09-12,15:31:06,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,89039.40,724.97,project,xyk,false,89497.89,202,false,false,true,1.448310,0.00593707,38738902033,74002.10,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""44489466684"",""price_usd"":0.999859,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""43831017626"",""price_usd"":1.0163720349804284,""precision"":6}]"
2026-09-12,15:31:06,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,66534.90,44.89,project,concentrated,false,65500.09,202,false,false,true,0.044748,0.00024548,4091173975928,60980.90,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""24381014112766"",""price_usd"":0.001356088654539451,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""706161579720"",""price_usd"":0.04729856,""precision"":6}]"
2026-09-12,15:31:06,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,44551.90,101.31,project,concentrated,false,44150.44,202,false,false,true,0.047674,0.00039058,1951154220076,34253.60,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""8182539710322"",""price_usd"":0.002742535273410033,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""466463164715"",""price_usd"":0.04729856,""precision"":6}]"
