date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-07,06:31:33,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,882068.00,19690.10,project,concentrated,false,882068.00,202,false,false,true,17.182300,0.00711004,6185149315223,101225.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11350960558568"",""price_usd"":0.04707883,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""2988527207944"",""price_usd"":0.11665675620105405,""precision"":6}]"
2026-09-07,06:31:33,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,400476.00,12227.10,bluechip,concentrated,false,400476.00,202,false,false,true,19.406800,0.01768766,182861991171,363939.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""196812996470"",""price_usd"":0.999858,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""175596767326"",""price_usd"":1.16,""precision"":6}]"
2026-09-07,06:31:33,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,366755.00,32347.00,stable,concentrated,false,366755.00,202,false,false,true,23.681700,0.02356838,783013188915,288545.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""3851889189183"",""price_usd"":0.04707883,""precision"":6},{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""185144045552"",""price_usd"":0.999858,""precision"":6}]"
2026-09-07,06:31:33,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,184549.00,4568.46,stable,concentrated,false,184549.00,202,false,false,true,2.414740,0.00477586,388025550683,173845.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1923297964457"",""price_usd"":0.04707883,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""81052207795"",""price_usd"":1.16,""precision"":6}]"
2026-09-07,06:31:33,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,172058.00,4047.92,bluechip,stable,false,172058.00,202,false,false,true,1.011810,0.00214643,85707496817,121243.00,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""81427310494"",""price_usd"":0.999858,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""90652356095"",""price_usd"":0.999923,""precision"":6}]"
2026-09-07,06:31:33,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,153238.00,296.48,single,concentrated,false,153238.00,202,false,false,true,0.284739,0.00067822,4091362,58194.80,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""17445883612508258000"",""price_usd"":4393.64,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""96096683"",""price_usd"":79615,""precision"":8}]"
2026-09-07,06:31:33,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,113178.00,1744.14,bluechip,concentrated,false,113178.00,202,false,false,true,1.709370,0.00551273,916400289,104869.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1215245562479"",""price_usd"":0.04707883,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""70289552"",""price_usd"":79615,""precision"":8}]"
2026-09-07,06:31:33,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,88763.90,152.46,project,xyk,false,88763.90,202,false,false,true,0.305155,0.00125481,39333965460,74107.10,"[{""symbol"":""USDC"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""44398109510"",""price_usd"":0.999858,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""45258192348"",""price_usd"":0.9804529578447615,""precision"":6}]"
2026-09-07,06:31:33,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,65371.50,225.88,project,concentrated,false,65371.50,202,false,false,true,0.224474,0.00125334,4072072384449,59976.40,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""24580120429645"",""price_usd"":0.001330895427829632,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""693964345888"",""price_usd"":0.04707883,""precision"":6}]"
2026-09-07,06:31:33,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,44258.90,0.00,project,concentrated,false,44258.90,202,false,false,true,0.000000,0.00000000,1948146127754,34062.20,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""8140381955205"",""price_usd"":0.002734569118217239,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""467455940611"",""price_usd"":0.04707883,""precision"":6}]"
