date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-20,00:02:53,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,880464.00,26173.30,project,concentrated,false,829095.32,203,false,false,true,23.055300,0.00955767,6142178316304,95257.90,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11292654671329"",""price_usd"":0.0480668,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""2962305729825"",""price_usd"":0.11354033757188471,""precision"":6}]"
2026-09-20,00:02:53,astroport,LUNA-USDC.n,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,436100.00,25077.40,stable,concentrated,false,402794.00,203,false,false,true,21.408800,0.01791839,921489562212,355919.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4500206374386"",""price_usd"":0.0480668,""precision"":6},{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""219688997736"",""price_usd"":0.999699,""precision"":6}]"
2026-09-20,00:02:53,astroport,USDC.n-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,363981.00,1685.92,bluechip,concentrated,false,372525.95,203,false,false,true,2.267300,0.00227365,166904237587,326415.00,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""181900954782"",""price_usd"":0.999699,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""158379762787"",""price_usd"":1.15,""precision"":6}]"
2026-09-20,00:02:53,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,162312.00,1088.72,single,concentrated,false,155904.45,203,false,false,true,1.062450,0.00238919,4306041,66439.70,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""18756232009507434000"",""price_usd"":4364.73,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""99002304"",""price_usd"":81250,""precision"":8}]"
2026-09-20,00:02:53,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,130168.00,1319.05,stable,concentrated,false,134574.38,203,false,false,true,1.102020,0.00309014,271798374577,118922.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1345147174327"",""price_usd"":0.0480668,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""56862035428"",""price_usd"":1.15,""precision"":6}]"
2026-09-20,00:02:53,astroport,USDC.n-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,127958.00,246.55,bluechip,stable,false,151066.52,203,false,false,true,0.061657,0.00017588,63755104427,76813.90,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""61965507840"",""price_usd"":0.999699,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""66039571726"",""price_usd"":0.999596,""precision"":6}]"
2026-09-20,00:02:53,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,100676.00,2241.45,bluechip,concentrated,false,111362.85,203,false,false,true,2.126470,0.00770950,797624834,91827.10,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1055117438601"",""price_usd"":0.0480668,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""61369524"",""price_usd"":81250,""precision"":8}]"
2026-09-20,00:02:53,astroport,USDC.n-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,72766.30,270.93,project,xyk,false,87062.66,203,false,false,true,0.541972,0.00271856,31676290030,57603.10,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""36415670305"",""price_usd"":0.999699,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""35812659652"",""price_usd"":1.0167264502587845,""precision"":6}]"
2026-09-20,00:02:53,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,71020.80,51.93,project,concentrated,false,64972.80,203,false,false,true,0.051833,0.00026639,4179870652749,65086.10,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""24234899337473"",""price_usd"":0.001458283544201534,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""741443058823"",""price_usd"":0.0480668,""precision"":6}]"
2026-09-20,00:02:53,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,50771.80,21.49,project,concentrated,false,44316.14,203,false,false,true,0.011395,0.00008192,2186709781581,40224.60,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""9164757320924"",""price_usd"":0.002786050206965195,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""523112157312"",""price_usd"":0.0480668,""precision"":6}]"
2026-09-20,00:02:53,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,50674.60,131.00,single,concentrated,false,36787.73,203,false,false,true,0.107581,0.00077489,317034467186,47690.20,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""674055172252"",""price_usd"":0.0480668,""precision"":6},{""symbol"":""arbLUNA"",""denom"":""terra1se7rvuerys4kd2snt6vqswh9wugu49vhyzls8ymc02wl37g2p2ms5yz490"",""amount"":""132223171730"",""price_usd"":0.1375587111868207,""precision"":6}]"
2026-09-20,00:02:53,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,45724.40,76.86,project,concentrated,false,43061.36,203,false,false,true,0.076247,0.00060865,190982748402818,40400.60,"[{""symbol"":""ROAR"",""denom"":""terra1lxx40s29qvkrcj8fsa3yzyehy7w50umdvvnls2r830rys6lu2zns63eelv"",""amount"":""80264347805284660"",""price_usd"":2.81606998634e-7,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""479262473722"",""price_usd"":0.0480668,""precision"":6}]"
