date,time,dex,pool_name,pool_address,tvl_usd,volume_24h_usd,bucket,pool_type,is_amplified,latest_epoch_avg_liquidity,latest_epoch,deprecated,is_deregistered,fetch_ok,fees_24h_usd,fee_apr,lp_total_supply,astro_staked_usd,assets_json
2026-09-18,10:02:06,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,851017.00,0.00,project,concentrated,false,826723.20,203,false,false,true,0.000000,0.00000000,6140579000790,91924.50,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""11274023914644"",""price_usd"":0.0472682,""precision"":6},{""symbol"":""ampLUNA"",""denom"":""terra1ecgazyd0waaj3g7l9cmy5gulhxkps2gmxu9ghducvuypjq68mq2s5lvsct"",""amount"":""2968071449351"",""price_usd"":0.10772261446601743,""precision"":6}]"
2026-09-18,10:02:06,astroport,LUNA-USDC.n,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,435278.00,0.00,stable,concentrated,false,403866.07,203,false,false,true,0.000000,0.00000000,882347795221,334767.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""4341964799330"",""price_usd"":0.0472682,""precision"":6},{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""208754932713"",""price_usd"":0.999528,""precision"":6}]"
2026-09-18,10:02:06,astroport,USDC.n-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,363110.00,0.00,bluechip,concentrated,false,372096.35,203,false,false,true,0.000000,0.00000000,166521495136,325682.00,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""181214883210"",""price_usd"":0.999528,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""158245256323"",""price_usd"":1.15,""precision"":6}]"
2026-09-18,10:02:06,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,158964.00,0.00,single,concentrated,false,155655.01,203,false,false,true,0.000000,0.00000000,4297967,64919.40,"[{""symbol"":""PAXG"",""denom"":""ibc/0EF5630576C66968EF0787868CF09FD866FAD131BC148D24A148358A85F0EB62"",""amount"":""18199695565484670000"",""price_usd"":4371.25,""precision"":18},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""101685498"",""price_usd"":78098,""precision"":8}]"
2026-09-18,10:02:06,astroport,USDC.n-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,153277.00,0.00,bluechip,stable,false,153858.22,203,false,false,true,0.000000,0.00000000,63709622603,76731.70,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""62394195000"",""price_usd"":0.999528,""precision"":6},{""symbol"":""USDT"",""denom"":""ibc/9B19062D46CAB50361CE9B0A3E6D0A7A53AC9E7CB361F32A73CC733144A9A9E5"",""amount"":""65519006468"",""price_usd"":0.999176,""precision"":6}]"
2026-09-18,10:02:06,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,128812.00,0.00,stable,concentrated,false,134223.30,203,false,false,true,0.000000,0.00000000,271290226716,117711.00,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1352567539103"",""price_usd"":0.0472682,""precision"":6},{""symbol"":""EURe"",""denom"":""ibc/8D52B251B447B7160421ACFBD50F6B0ABE5F98D2C404B03701130F12044439A1"",""amount"":""56345510237"",""price_usd"":1.15,""precision"":6}]"
2026-09-18,10:02:06,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,97659.80,0.00,bluechip,concentrated,false,110550.29,203,false,false,true,0.000000,0.00000000,796103313,89096.20,"[{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""1044743173112"",""price_usd"":0.0472682,""precision"":6},{""symbol"":""WBTC"",""denom"":""ibc/88386AC48152D48B34B082648DF836F975506F0B57DBBFC10A54213B1BF484CB"",""amount"":""61746253"",""price_usd"":78098,""precision"":8}]"
2026-09-18,10:02:06,astroport,USDC.n-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,75692.30,0.00,project,xyk,false,86970.07,203,false,false,true,0.000000,0.00000000,32853036823,60535.30,"[{""symbol"":""USDC.n"",""denom"":""ibc/2C962DAB9F57FE0921435426AE75196009FAA1981BF86991203C8411F8980FDB"",""amount"":""37690280959"",""price_usd"":0.999528,""precision"":6},{""symbol"":""SOLID"",""denom"":""terra10aa3zdkrc7jwuf8ekl3zq7e7m42vmzqehcmu74e4egc7xkm5kr2s0muyst"",""amount"":""37219475973"",""price_usd"":1.01341456731115,""precision"":6}]"
2026-09-18,10:02:06,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,68408.00,0.00,project,concentrated,false,64815.54,203,false,false,true,0.000000,0.00000000,4172291020105,63361.10,"[{""symbol"":""CAPA"",""denom"":""terra1t4p3u8khpd7f8qzurwyafxt648dya6mp6vur3vaapswt6m24gkuqrfdhar"",""amount"":""24258992700816"",""price_usd"":0.001422422174255595,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""738033314257"",""price_usd"":0.0472682,""precision"":6}]"
2026-09-18,10:02:06,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,49690.10,0.00,project,concentrated,false,44392.17,203,false,false,true,0.000000,0.00000000,2179637823495,39350.30,"[{""symbol"":""FUEL"",""denom"":""ibc/4B44179AC2F0BEE50C16A673B3B886398988692885B2848A1C8AEF27148B3961"",""amount"":""9156757320924"",""price_usd"":0.002735344481599013,""precision"":6},{""symbol"":""LUNA"",""denom"":""uluna"",""amount"":""520164982387"",""price_usd"":0.0472682,""precision"":6}]"
