period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,9083.34,0.00,0.0000,2801819446,97317999476,10868998001,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,12.21,0.00,0.0000,3811917,6018877,3271108,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,9.99,0.00,0.0000,202314786,1269500010,440091012,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,124.92,0.00,0.0000,1335009282,62296318,91975901,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,194973.16,0.00,0.0000,1171659966095,2068636055971,1399323118867,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,86983.60,0.00,0.0000,398172000515,917849439817,497078937085,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.43,0.00,0.0000,238,5129414,28010,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0.00,0.00,0.0000,1483,857,1057,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,56401.55,0.00,0.0000,86277170148381152,100168750863804896,91198338985228416,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0.00,0.00,0.0000,92798544377,612957136901,234517569467,0
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,71699.59,0.00,0.0000,764026717855,35846008241,141028177751,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,517.92,0.00,0.0000,337066,5473262656,38858120,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,5601.33,0.00,0.0000,59688439910,2802204019,11596535545,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,74.48,0.00,0.0000,795882198,36734264,163695513,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,1.12,0.00,0.0000,12472992,1456188773,130473177,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,93.40,0.00,0.0000,995281393,168080693816823,392377159380,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.53,0.00,0.0000,17018499,7799276,11433944,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,0.73,0.00,0.0000,7045207,223680955999,1240170883,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,422.62,0.00,0.0000,211247039,209075123,205346421,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,3841.73,0.00,0.0000,42909246927,629299030236056320,157047114469148,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,22508.91,0.00,0.0000,10926286517,11590631954,22460833033,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,706.32,0.00,0.0000,7507094542,55112704649892143104,615520619297008,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0.00,0.00,0.0000,7605,140,1005,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,0.00,0.00,0.0000,99886832,24179719,47616649,0
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,2511.43,0.00,0.0000,775007326,482146600,602118214,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0.00,0.00,0.0000,1019,982,1000,0
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,266.12,0.00,0.0000,189995,149007,154552,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1185.44,0.00,0.0000,12580737586,4105848987,7142199009,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,2687.77,0.00,0.0000,28682787187,1165515023,5494951261,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,3924.12,0.00,0.0000,1963998313,1702809725,1807954599,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,449.31,0.00,0.0000,160541470897,4762527065,27035837097,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0.02,0.00,0.0000,6125,4159,5041,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,85.34,0.00,0.0000,1821704,12535462868849090,150548229107,7
2026-epoch-203,2026-09-14,2026-09-20,7,7,false,skeletonswap,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,0.00,0.00,0.0000,21100925265,191140285,1976621377,0
