period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,9473.45,0.00,0.0000,2663678410,87258464235,10122907593,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,12.69,0.00,0.0000,3598658,6367187,3271108,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,11.04,0.00,0.0000,188150485,1364614612,440091012,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,133.27,0.00,0.0000,1241746565,66697580,91975901,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,237016.12,0.00,0.0000,1255283770063,2193329742105,1491711859477,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,95169.31,0.00,0.0000,413739598488,881427257781,497763224658,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.41,0.00,0.0000,369,3285485,28010,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0.00,0.00,0.0000,1483,857,1057,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,38298.90,0.00,0.0000,74992189491368800,88156074380963552,79773447654122928,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0.00,0.00,0.0000,92798544377,612957136901,234517569467,0
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,92243.54,0.00,0.0000,853194222432,46122899131,170201515670,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,3816.68,0.00,0.0000,2964244,35330058464,294575191,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,5960.98,0.00,0.0000,55543239064,2985258312,11596535545,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,80.43,0.00,0.0000,748932726,38833505,163695513,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,1.64,0.00,0.0000,15553151,1153359302,130473177,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,88.47,0.00,0.0000,829012874,201611902337025,392377159380,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.76,0.00,0.0000,15018499,8835546,11433944,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,0.99,0.00,0.0000,9291139,169048316119,1240170883,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,427.55,0.00,0.0000,213928830,206279429,205346421,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,8543.65,0.00,0.0000,79315810000,1971054476002313984,379879563738529,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,85048.52,0.00,0.0000,40358804320,44744453943,84900194638,7
2026-epoch-189,2026-06-01,2026-06-07,7,7,false,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,717.29,0.00,0.0000,6660346858,61201984295857815552,615520619297008,7
