period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,8323.01,0.00,0.0000,2738389365,89472088708,10359580099,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,11.81,0.00,0.0000,3850550,5951200,3271108,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,9.63,0.00,0.0000,199464167,1286560772,440091012,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,124.14,0.00,0.0000,1334177089,62109277,91975901,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,195770.36,0.00,0.0000,1196260059400,2092476623267,1422160729393,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,83616.98,0.00,0.0000,406599308914,895924848235,497274447820,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.39,0.00,0.0000,369,3285485,28010,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0.00,0.00,0.0000,1483,857,1057,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,35861.08,0.00,0.0000,76830915371074544,91115075863089952,82087244557713392,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0.00,0.00,0.0000,92798544377,612957136901,234517569467,0
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,87581.28,0.00,0.0000,941836889836,43787474742,173898659508,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,521.04,0.00,0.0000,411691,5527136219,43353267,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,5557.08,0.00,0.0000,59644859130,2785893415,11596535545,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,74.21,0.00,0.0000,797627385,36500276,163695513,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,0.96,0.00,0.0000,9803566,1839587872,130473177,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,78.34,0.00,0.0000,845787352,197669628884700,392377159380,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.46,0.00,0.0000,15018499,8835546,11433944,4
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,0.83,0.00,0.0000,8654416,184155822974,1240170883,4
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,423.69,0.00,0.0000,211869527,208319929,205346421,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,5701.68,0.00,0.0000,59934568178,1265684821976180480,264306219490880,7
2026-epoch-195,2026-07-13,2026-07-19,7,7,false,skeletonswap,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,35783.25,0.00,0.0000,16528781707,19271502498,35713335253,7
