period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,6968.58,0.00,0.0000,2126534918,71221430963,8153511854,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,12.26,0.00,0.0000,3696381,6203471,3271108,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,10.07,0.00,0.0000,195053416,1315390145,440091012,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,127.20,0.00,0.0000,1300585268,63672024,91975901,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,205281.05,0.00,0.0000,1197731326678,2080147515288,1418864334708,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,87240.84,0.00,0.0000,410003524612,889880518919,497763224658,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.38,0.00,0.0000,369,3285485,28010,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0.00,0.00,0.0000,1483,857,1057,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,35853.06,0.00,0.0000,76228333200366432,91062915884131760,81742416903624304,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0.00,0.00,0.0000,92798544377,612957136901,234517569467,0
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,79927.92,0.00,0.0000,818813384970,39925714841,154990729938,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,520.00,0.00,0.0000,427993,5305603647,43353267,7
2026-epoch-192,2026-06-22,2026-06-28,7,7,false,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,5690.26,0.00,0.0000,58300124907,2845773339,11596535545,7
