period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,7979.16,0.00,0.0000,2782547954,89836093490,10460630449,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,11.47,0.00,0.0000,4009392,5716927,3271108,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,10.66,0.00,0.0000,203749881,1259759663,440091012,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,121.30,0.00,0.0000,1365360971,60704003,91975901,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,187273.33,0.00,0.0000,1195995168491,2101129724865,1424942917478,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,80022.53,0.00,0.0000,405633477005,897401213420,497078937085,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.38,0.00,0.0000,329,3856914,28010,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0.00,0.00,0.0000,1483,857,1057,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,34715.75,0.00,0.0000,76184659947963616,90794276683863648,81597050327676464,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0.00,0.00,0.0000,92798544377,612957136901,234517569467,0
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,80343.95,0.00,0.0000,905058214578,40160772104,163218745778,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,513.13,0.00,0.0000,399034,5703548146,43353267,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,5429.99,0.00,0.0000,61121408027,2719479189,11596535545,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,72.07,0.00,0.0000,811669356,35872876,163695513,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,2.77,0.00,0.0000,10040572,1803827319,130473177,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,75.52,0.00,0.0000,854930210,195559841390011,392377159380,7
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.40,0.00,0.0000,15018499,8835546,11433944,4
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,0.74,0.00,0.0000,8332922,191749089574,1240170883,4
2026-epoch-196,2026-07-20,2026-07-26,7,7,false,skeletonswap,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,421.09,0.00,0.0000,210662732,209524590,205346421,7
