period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,project,196,753206.22,21733.51,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,stable,196,324655.27,19673.37,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,bluechip,196,282735.14,4888.87,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,196,220447.72,3483.19,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,bluechip,196,204229.97,6411.67,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,single,196,125330.39,301.91,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,bluechip,196,107831.26,1623.81,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,project,196,89252.10,442.98,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,project,196,46863.36,120.70,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,196,43496.00,17.33,11,7,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,bluechip,196,27846.20,594.16,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,196,22909.47,894.44,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,bluechip,196,22138.35,231.95,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,196,27475.25,18.89,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,stable,196,20872.30,229.62,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,single,196,18879.65,71.80,11,10,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-USDT,terra1aategw0787y4fyunmwdvdqraxfc8jtxykyed2skx3p5fd3lkgkmsqry7pz,stable,196,11548.72,135.63,11,11,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-ASTRO,terra1nwepezm3mghyxm7fjfhfr2d4jwqzndtncf9tclgunqfcwhe52mpq4sxaqr,project,196,8690.23,989.59,11,10,bucket-direct,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,LUNA-arbLUNA,terra16nfwldn9j5xhry2y78gvm3x4vte8vu77zr3ctlan79w5f5aheawqnz7a4f,single,196,0.00,51.03,0,10,no-data,false
2026-epoch-196,2026-07-27,2026-08-02,19,36,true,astroport,ATOM-dATOM,terra1a0h6vrzkztjystg8sd949qyrc6mw9gzxk2870cr2mukg53uzgvqs46qul9,single,196,0.00,77.66,0,10,no-data,false
