period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,project,199,829586.11,45666.50,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,stable,199,367893.07,56085.27,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,bluechip,199,305163.59,7530.10,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,199,171980.47,5732.69,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,bluechip,199,186401.31,3469.88,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,single,199,145730.85,2272.68,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,bluechip,199,102453.32,4418.67,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,project,199,81342.30,1131.40,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,project,199,61730.94,132.37,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,199,39277.17,7.09,10,3,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,bluechip,199,37817.57,1334.35,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,bluechip,199,28472.52,1749.92,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,199,28266.82,1017.35,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,199,29728.10,33.92,10,10,bucket-direct,false
2026-epoch-199,2026-08-17,2026-08-23,21,36,true,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,stable,199,24497.12,665.61,10,10,bucket-direct,false
