period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,project,184,1246774.33,85917.66,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,stable,184,716341.56,180212.62,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,bluechip,184,307015.55,2446.07,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,bluechip,184,314516.39,5276.49,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,bluechip,184,135038.08,11185.59,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,project,184,118672.00,1197.47,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,bluechip,184,109458.36,3047.78,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,single,184,89734.54,1491.99,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,single,184,77062.95,1639.84,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,project,184,84364.15,473.93,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,184,73479.51,2842.71,10,10,stable,false
2026-epoch-183,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,183,64314.97,43.74,11,8,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,184,49427.21,2949.19,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,184,42117.20,157.12,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,bluechip,184,24084.92,1248.64,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-USDT,terra1aategw0787y4fyunmwdvdqraxfc8jtxykyed2skx3p5fd3lkgkmsqry7pz,stable,184,24398.56,1367.02,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-bLUNA,terra1h32epkd72x7st0wk49z35qlpsxf26pw4ydacs8acq6uka7hgshmq7z7vl9,project,184,21386.33,421.22,10,6,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,stable,184,12793.98,432.88,10,10,stable,false
2026-epoch-184,2026-05-17,2026-05-17,1,7,true,astroport,LUNA-arbLUNA,terra16nfwldn9j5xhry2y78gvm3x4vte8vu77zr3ctlan79w5f5aheawqnz7a4f,single,184,0.00,142.94,0,10,stable,false
