period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,project,188,966489.99,61533.14,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,stable,188,542870.29,86309.73,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,bluechip,188,350084.12,11563.34,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,bluechip,188,223326.48,5940.80,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,single,188,99995.41,2400.50,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,188,93884.17,5358.11,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,bluechip,188,109403.00,8097.25,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,project,188,107989.14,1503.40,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,project,188,63615.35,778.29,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,188,54653.02,35.97,10,6,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,188,56578.60,4216.03,10,10,stable,false
2026-epoch-188,2026-06-14,2026-06-14,1,7,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,188,32732.83,134.50,10,10,stable,false
