period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,project,194,844511.26,14577.89,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,stable,194,360331.91,23644.39,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,bluechip,194,281091.77,4292.25,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,194,176394.84,1969.98,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,bluechip,194,248570.02,5382.92,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,single,194,171138.70,366.27,10,9,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,bluechip,194,101447.92,910.08,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,project,194,94423.25,289.97,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,project,194,50885.87,114.62,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,194,48934.45,21.50,10,6,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,bluechip,194,38310.37,1182.89,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-ROAR,terra189v2ewgfx5wdhje6geefdtxefeemujplk8qw2wx3x5hdswn95l8qf4n2r0,project,194,30232.87,29.55,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,194,38776.46,755.28,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,bluechip,194,33330.61,176.83,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-SOLID,terra1e45ctmel6t5m9vdgxv3zxh3ecflkfcd6mr42sluzrqnhveqmy3fss338s7,stable,194,17106.62,143.00,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-arbLUNA,terra1p9lcjw8knxhtv2pyr9wa8e2ushjnjllljvsuu9cugv7trqynjzasz4x52j,single,194,24122.64,73.20,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-USDT,terra1aategw0787y4fyunmwdvdqraxfc8jtxykyed2skx3p5fd3lkgkmsqry7pz,stable,194,22303.37,167.74,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-ASTRO,terra1nwepezm3mghyxm7fjfhfr2d4jwqzndtncf9tclgunqfcwhe52mpq4sxaqr,project,194,8687.24,598.42,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-arbLUNA,terra16nfwldn9j5xhry2y78gvm3x4vte8vu77zr3ctlan79w5f5aheawqnz7a4f,single,194,0.00,16.36,0,9,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,ATOM-dATOM,terra1a0h6vrzkztjystg8sd949qyrc6mw9gzxk2870cr2mukg53uzgvqs46qul9,single,194,6763.72,191.06,10,10,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-stLUNA,terra1re0yj0j6e9v2szg7kp02ut6u8jjea586t6pnpq6628wl36fphtpqwt6l7p,project,194,5240.56,0.26,10,1,sparse-volume,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-bLUNA,terra1h32epkd72x7st0wk49z35qlpsxf26pw4ydacs8acq6uka7hgshmq7z7vl9,project,194,0.00,8.01,0,4,sparse-volume,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,wstETH-WETH.axl,terra1yga5eepqnpg77gaj59uqfkm2qtllvpq642cmx5gj5lzjf5v88wzs2srzp7,single,194,0.00,6.22,0,4,sparse-volume,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-WBTC.axl,terra1afkvgc0mxfqakqlaqpxdgy58n79x4r239q3tucxmrsqvqk7ce3ksnctxfu,bluechip,194,0.00,3.69,0,8,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-SWTH,terra1crlsemxx6yjpeq3am9dzccln0dykusm685ecxscuyny7u596elqqj6xd9z,project,194,0.00,8.78,0,5,stable,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,ATOM-stATOM,terra1f9vmtntpjmkyhkxtlc49jcq6cv8rfz0kr06zv6efdtdgae4m9y9qlzm36t,single,194,0.00,4.06,0,1,sparse-volume,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,WBTC.axl-WBTC.osmo,terra1mps5z5gt2c2akwcp86mq0zhw66kdugtc3selcyradtje0vp0z49sfrk8jx,single,194,359.58,3.60,10,4,sparse-volume,false
2026-epoch-193,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-wBNB.axl,terra10clh64cpvjjen8f24qz2046d24s79w2ev2dyd9ke29wmqdqp4yjs3cyk0y,bluechip,193,0.00,0.42,0,1,sparse-volume,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,SWTH-rSWTH,terra1rzw2egugtjhxz2x58z55kwldm96fzck8qsf9srf5v0uehf64a2asjsak68,single,,0.00,0.00,0,0,,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-wSOL.wh,terra16zzqwekwsqn4zlsyu4vhjr52ee2hdvppjcr8h22qznjadaazzdgsvd905d,bluechip,194,69.01,0.90,10,2,sparse-volume,false
2026-epoch-194,2026-07-26,2026-07-26,1,7,true,astroport,LUNA-wstETH,terra1u0sp5gaw9amfa8vsaaqvvjpqqdyz4eeslzdjsgaq40afctpx7f6s6augj2,bluechip,194,0.00,0.39,0,5,stable,false
