period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,bucket,epoch,avg_liquidity_usd,total_volume_usd,liq_points,vol_points,tier,deprecated
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-ampLUNA,terra1cupwgntu082ypw2ztgtxfzcenexcu6ggp5zzunn3yzfwgrvdcclqgjrjqg,project,190,939709.96,22210.68,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-USDC,terra1v3lqxl0eyte9x3nhdgcj8hwvjq76aupnnzz0yll8mxs5cckc29pqvg2scu,stable,190,388048.00,33678.01,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,USDC-EURe,terra1ys7edvw89krf47n4zsz4c4m9das7ppltjtfv2epw85thqpvl6hhqn55m6y,bluechip,190,342673.42,4683.17,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,USDC-USDT,terra1dnssvse0fqw4d4gqc8kvchfud5r6e8cr7w9cdpervhl2pgr2eecquujpg6,bluechip,190,234368.66,7683.98,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-EURe,terra1vhxl8ggscmhae3muvwvs2vs8ppprzqf07xngcdp798fwnrcksjxszqfa8n,stable,190,143081.58,2667.00,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,PAXG-WBTC,terra1g55qjcptzqgdyqfgzu5mj8x82955rvlxy4c37z5t6ldgz7cz033q0xr2lx,single,190,168274.36,417.78,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,USDC-SOLID,terra1fwjxdjpl98shj20l4swlen9hyu4lhvekrvqkqn393lzzghmsn2wqjdnvpu,project,190,85160.81,759.43,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-WBTC,terra1mea829xtsnxwv4l9lhzs0tzpnyamjpz5y45a9tpp06jgdhjd48yqc4ales,bluechip,190,80939.18,2650.66,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-CAPA,terra183wqgrwa2k0uvlz99j57c496gfuwgtaccrhv4stcjzv3ydacl9zq0hmf25,project,190,54302.07,322.31,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-ATOM,terra1j3d29y506cvtavdpakdzl6e0g2xcskvmmulsetcd0jfwrpr8eu9qfe0dmf,bluechip,190,42145.39,2366.83,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-INJ,terra10m23jmgtx0lvc6v5gffdmcutlmrgy9pnf8wun4mxft2xd3dnqdvsv392j5,bluechip,190,47659.98,1669.74,10,10,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-FUEL,terra10yfnsqn20rzlnlzkeva5255q27zp6ws9te9uuql9e0lacfcze7zsffjct5,project,190,52586.61,146.88,10,6,stable,false
2026-epoch-190,2026-06-28,2026-06-28,1,7,true,astroport,LUNA-PAXG,terra1xgdyzzhs2v2ne3us2kyj5ry47fwc7uk44k035dyyygq42xechwwqlddmcr,bluechip,190,31424.56,324.92,10,10,stable,false
