date,time,pool_id,pool_address,tvl_usd,volume_24h_usd,volume_7d_usd,apr_7d,reserve_0,reserve_1,total_share
2026-01-14,23:59:18,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,75325.9,,,,436846347131,830559131327,497763208631
2026-01-14,23:59:18,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,0,0,0,0,88720862482519829,97299842420545358,91184874409607034
2026-01-14,23:59:18,"ampWHALE-WHALE",terra1ntx595elf3ukxcd0wy76h24rzztcv2p6n3wmfd358ks95prv42fs9mn63n,316.01,0,0,0,1166985783198,1277617746910,1147077523558
2026-01-14,23:59:18,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,15.35,0,0.26,0.2643,2952871,7731543,3271108
2026-01-14,23:59:18,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,2012.56,0,,,780061653,625515019,693861804
2026-01-14,23:59:18,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,15306.84,190.87,1397.25,1.424,2967959671,84345036967,10632759402
2026-01-14,23:59:18,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0,0,0,0,1215,825,1000
2026-01-14,23:59:18,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,187344.49,0,,,1260346160176,2065699535075,1451047331839
2026-01-14,23:59:18,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0,0,0,0,1483,857,1057
2026-01-14,23:59:18,"bWHALE-WHALE",terra1j9jmsplecj9ay2py27953p84nfmv7f6ce75ms5fleyhd0aecpc7q0hgmsa,352.16,0,0,0,1562815817570,1552338068021,1499599087648
2026-01-14,23:59:18,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,411.98,1.28,1.28,0.0485,395999836917,4542609985,41556273249
2026-01-14,23:59:18,"DINHEIROS-LUNA",terra1k45gtuv5ctphpctjlhg4l02wqehnj92z29ctffnyxnkrdmrd34nqxema3v,0.54,0,0,0,1,6000000,2449
2026-01-14,23:59:18,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1166.74,,,,12864716082,4805501531,7829322863
2026-01-14,23:59:18,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,2.67,0,0,0,14437634,696215017,98766928
2026-01-14,23:59:18,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,13.93,0,0,0,153541578,1666729235,440091012
2026-01-14,23:59:18,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,172.5,0,1.76,0.1592,948939676,86469427,91975901
2026-01-14,23:59:18,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,12823.63,,,,141396052373,11075067192,37970742095
2026-01-14,23:59:18,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,893.56,1.72,19.46,0.3397,4952198342,80659147134472829605,615519759557113
2026-01-14,23:59:18,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,65.01,0,0.89,0.2136,716846627,232251505796602,392372158617
2026-01-14,23:59:18,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,52.18,,,,575323664,50074982,163695513
2026-01-14,23:59:18,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.36,0,0,0,15026283,8816515,11433944
2026-01-14,23:59:18,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,1.82,0,0,0,8909232,175553171796,1240170883
2026-01-14,23:59:18,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,120889.54,1789.9,9362.52,1.2082,666799913796,60433105071,175049711072
2026-01-14,23:59:18,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,7625.88,71.91,303.95,0.6218,41916392039,3824495625,11595780907
2026-01-14,23:59:18,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0,0,0,0,7605,140,1005
2026-01-14,23:59:18,"LUNA-WHALE",terra1zushwxgqdkg22mtv9p946yp53r6den6lv427esjaadua3ftzyjpsqgtl5z,522.52,0.88,3.62,0.1081,3130715262,2730169182156,1780727094
2026-01-14,23:59:18,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,9.84,0,0,0,108512893,22233822,47616649
2026-01-14,23:59:18,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,33013.66,152.03,720.35,0.3404,181665203160,4030201926802852691,826368740467173
2026-01-14,23:59:18,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0,0,0,0,185940140998,305295955713,234517569467
2026-01-14,23:59:18,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0,0,0,0,1019,982,1000
2026-01-14,23:59:18,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,2103.36,,,,2103976395,1804045098,1928629879
2026-01-14,23:59:18,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,216.27,0,,,216329455,203399426,205345712
2026-01-14,23:59:18,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,113520.82,19.23,175.26,0.0241,55806713950,57732476231,113287077693
2026-01-14,23:59:18,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.67,0,0,0,438,2763396,28010
2026-01-14,23:59:18,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,31905.38,257.58,1763.32,0.8622,16557717,175605491286,1575274923
2026-01-14,23:59:18,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,93420.3,0,32.54,0.0054,48840661,47961922,44270777
2026-01-14,23:59:18,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,66.19,0,0,0,1987324,16130837514288321,178388360888
2026-01-14,23:59:18,"WHALE-axlUSDC",terra1qdu4g5zxxtmwsd95v8vjslq5874nkcull7ejycm0gy2v7p5qc67qenkf8t,563.84,1.05,3.96,0.1096,2938731796198,307123301,7113230154
2026-01-14,23:59:18,"WHALE-ROAR",terra1g8clplgv3ah405qjrf9yhkgur9zqlqayt8ftrvkuzsm5am7pr9ls7s26rx,591.15,0,0,0,6764486284634,2604679032915805,123272145524513
2026-01-14,23:59:18,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,17.52,0,0,0,20876591748,193191107,1976621377
