date,time,pool_id,pool_address,tvl_usd,volume_24h_usd,volume_7d_usd,apr_7d,reserve_0,reserve_1,total_share
2026-02-05,23:59:24,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,66369.76,,,,432528511916,839634679121,497763208631
2026-02-05,23:59:24,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,0,,,0,80799319471319522,85327031668422409,81479381087481064
2026-02-05,23:59:24,"ampWHALE-WHALE",terra1ntx595elf3ukxcd0wy76h24rzztcv2p6n3wmfd358ks95prv42fs9mn63n,316.01,0,0,0,1166985783198,1277617746910,1147077523558
2026-02-05,23:59:24,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,14.77,0.45,0.45,0.4754,3532668,6465848,3271108
2026-02-05,23:59:24,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,1863.08,,,,792801399,615781932,693861804
2026-02-05,23:59:24,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,10234.2,1030.38,4450.61,6.7841,2133242343,66051116099,7963124174
2026-02-05,23:59:24,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0,0,0,0,1215,825,1000
2026-02-05,23:59:24,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,164925.22,,,,1285216587966,2086446059406,1472544010312
2026-02-05,23:59:24,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0,0,0,0,1483,857,1057
2026-02-05,23:59:24,"bWHALE-WHALE",terra1j9jmsplecj9ay2py27953p84nfmv7f6ce75ms5fleyhd0aecpc7q0hgmsa,352.16,0,0,0,1562815817570,1552338068021,1499599087648
2026-02-05,23:59:24,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,368.72,,,,386151138550,4664621570,41561851930
2026-02-05,23:59:24,"DINHEIROS-LUNA",terra1k45gtuv5ctphpctjlhg4l02wqehnj92z29ctffnyxnkrdmrd34nqxema3v,0.47,0,0,0,1,6000000,2449
2026-02-05,23:59:24,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,922.67,,,,11672587527,4410397909,7142179438
2026-02-05,23:59:24,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,2.87,0,0,0,18391121,954732220,130444671
2026-02-05,23:59:24,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,14.03,0.63,1.26,1.4006,177541578,1441850483,440091012
2026-02-05,23:59:24,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,163.13,6.97,47.36,4.5291,1189562927,69095694,91975901
2026-02-05,23:59:24,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,14044.63,,,,177676643913,8890232959,38090878241
2026-02-05,23:59:24,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,759.07,7.37,46.23,0.9501,4593551148,87025671431537404414,615519759557113
2026-02-05,23:59:24,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,50.94,0,,,644391191,259074661311049,392372158617
2026-02-05,23:59:24,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,53.97,,,,682826800,42254037,163695513
2026-02-05,23:59:24,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.19,0,0,0,15026283,8816515,11433944
2026-02-05,23:59:24,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,1.51,0,0,0,8909232,175553171796,1240170883
2026-02-05,23:59:24,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,112761.96,29987.25,72868.34,10.0809,817399230831,48149819827,172370873669
2026-02-05,23:59:24,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,7214.56,884.97,4682,10.1239,52228925007,3086068791,11596533071
2026-02-05,23:59:24,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0,0,0,0,7605,140,1005
2026-02-05,23:59:24,"LUNA-WHALE",terra1zushwxgqdkg22mtv9p946yp53r6den6lv427esjaadua3ftzyjpsqgtl5z,487.01,15.25,266.35,8.5318,3197282108,2680812938360,1780727094
2026-02-05,23:59:24,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,8.58,0,0,0,108512893,22233822,47616649
2026-02-05,23:59:24,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,32445.46,1126.72,7201.31,3.4624,190022131277,4840767206900428252,925531198849452
