date,time,pool_id,pool_address,tvl_usd,volume_24h_usd,volume_7d_usd,apr_7d,reserve_0,reserve_1,total_share
2026-01-17,23:59:21,"ampLUNA-LUNA",terra1tsx0dmasjvd45k6tdywzv77d5t9k3lpzyuleavuah77pg3lwm9cq4469pm,74349.05,,,,434622102704,834847866680,497763208631
2026-01-17,23:59:21,"ampROAR-ROAR",terra1d8ap3zyd6tfnruuuwvs0t927lr4zwptruhulfwnxjpqzudvyn8usfgl8ze,0,0,0,0,88720770757914111,97500944985368570,91278916175486489
2026-01-17,23:59:21,"ampWHALE-WHALE",terra1ntx595elf3ukxcd0wy76h24rzztcv2p6n3wmfd358ks95prv42fs9mn63n,316.01,0,0,0,1166985783198,1277617746910,1147077523558
2026-01-17,23:59:21,"ATOM-axlUSDC",terra17l9xj8f6m8smumhn8wgpgnswr3mu60wfkcm6pjc69drxp0t398rs7335vn,15.29,0,0.26,0.2653,2952871,7731543,3271108
2026-01-17,23:59:21,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,2008.2,0,,,784451446,622021623,693861804
2026-01-17,23:59:21,"ATOM-LUNA",terra1frfcj4xhvx0emkup4vel5jun9zun0797j5yhn7ant3r4jzy9mkxqzcwev6,15175.14,38.86,1189.14,1.2224,2968933257,85054153427,10676879667
2026-01-17,23:59:21,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0,0,0,0,1215,825,1000
2026-01-17,23:59:21,"bLUNA-LUNA",terra1j5znhs9jeyty9u9jcagl3vefkvzwqp6u9tq9a3e5qrz4gmj2udyqp0z0xc,184202.1,0,,,1261071062104,2068361825296,1452398431580
2026-01-17,23:59:21,"bLUNA-SOLID",terra1shd0wd8atmevjtryzcqzu6sxsmc4hjek43kxqsz08wxwk4nt0wvsav9004,0,0,0,0,1483,857,1057
2026-01-17,23:59:21,"bWHALE-WHALE",terra1j9jmsplecj9ay2py27953p84nfmv7f6ce75ms5fleyhd0aecpc7q0hgmsa,352.16,0,0,0,1562815817570,1552338068021,1499599087648
2026-01-17,23:59:21,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,411.48,0,1.28,0.0485,389348867292,4620365261,41556273249
2026-01-17,23:59:21,"DINHEIROS-LUNA",terra1k45gtuv5ctphpctjlhg4l02wqehnj92z29ctffnyxnkrdmrd34nqxema3v,0.53,0,0,0,1,6000000,2449
2026-01-17,23:59:21,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1144.03,0,,,12846006958,4812666203,7829322863
2026-01-17,23:59:21,"LUNA-ASTRO",terra1hvntefafgn05llkqyl6uxx6j0jjwmqjtxqdrwdm43s9tkzx7xkfqkcl7h6,2.35,0,0,0,12079698,832440619,98766928
2026-01-17,23:59:21,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,13.67,0,0,0,153541578,1666729235,440091012
2026-01-17,23:59:21,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,170.94,0,1.76,0.1606,948741217,86494812,91975901
2026-01-17,23:59:21,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,12690.67,,,,142500556804,11001208433,37988323189
2026-01-17,23:59:21,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,868.55,0.08,16.91,0.3037,4901314958,81520442237906845969,615519759557113
2026-01-17,23:59:21,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,63.84,0,0.89,0.2175,716846627,232251505796602,392372158617
2026-01-17,23:59:21,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,51.8,0,,,581606433,49538615,163695513
2026-01-17,23:59:21,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.34,0,0,0,15026283,8816515,11433944
2026-01-17,23:59:21,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,1.79,0,0,0,8909232,175553171796,1240170883
2026-01-17,23:59:21,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,120212.5,587.42,7510.16,0.9746,674430777681,60151527081,175595203611
2026-01-17,23:59:21,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,7557.51,5.69,290.1,0.5988,42329401928,3789249004,11596533071
2026-01-17,23:59:21,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0,0,0,0,7605,140,1005
2026-01-17,23:59:21,"LUNA-WHALE",terra1zushwxgqdkg22mtv9p946yp53r6den6lv427esjaadua3ftzyjpsqgtl5z,517.95,0,3.62,0.109,3169274274,2697177912968,1780727094
2026-01-17,23:59:21,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,9.66,0,0,0,108512893,22233822,47616649
2026-01-17,23:59:21,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,32606.42,0,720.35,0.3446,182502541003,4043999949764498319,829623612196054
2026-01-17,23:59:21,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0,0,0,0,185940140998,305295955713,234517569467
2026-01-17,23:59:21,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0,0,0,0,1019,982,1000
2026-01-17,23:59:21,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,2100.41,0,,,2100474282,1807064506,1928629879
2026-01-17,23:59:21,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,215.87,0,,,215876905,203830156,205345712
2026-01-17,23:59:21,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,114673.6,0,175.26,0.0238,56140903400,58557039344,114442944280
2026-01-17,23:59:21,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.66,0,0,0,438,2763396,28010
2026-01-17,23:59:21,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,31373.47,15.9,1670.23,0.8305,16558747,175885702081,1576341859
2026-01-17,23:59:21,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,92031.34,0,32.54,0.0055,48989679,48016123,44363544
2026-01-17,23:59:21,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,65.23,0,0,0,1987324,16130837514288321,178388360888
2026-01-17,23:59:21,"WHALE-axlUSDC",terra1qdu4g5zxxtmwsd95v8vjslq5874nkcull7ejycm0gy2v7p5qc67qenkf8t,564.12,0,3.96,0.1095,2920124493605,309093112,7113230154
