date,time,pool_id,pool_address,tvl_usd,volume_24h_usd,volume_7d_usd,apr_7d,reserve_0,reserve_1,total_share
2026-04-16,23:59:14,"LUNA-ASTRO.cw20",terra1e6t37fgjkxrzdx2s95fyq6jdra5s82720vhtmxvx4yhcvnsrey4ssmrya6,14.54,,,,184003600,1392377597,440091012
2026-04-16,23:59:14,"LUNA-axlUSDC",terra1ck8nkz35sa8mmqez3lqrm77vh36n2gd2f0dxjde4uemkwsjt22pqgk49zj,163.48,1.37,8.98,0.8569,1194982515,69026193,91975901
2026-04-16,23:59:14,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,2052.64,,,,25967627703,1286138793,5524014379
2026-04-16,23:59:14,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,760.3,26.14,245.03,5.0276,4772456897,84187145007796372216,615520619297008
2026-04-16,23:59:14,"LUNA-ROAR",terra126w5m24usxydxn0tjqd73k8uw06r42wttahf9t0cjyhmljlqhrdsjucx45,62.18,0,0.32,0.0803,786663351,212355738013252,392377159380
2026-04-16,23:59:14,"LUNA-SOLID",terra18fved7svlqq9q9h23cg4uw97lllmg7fa03psevczy20ayhdwrm3sznjeh5,56.52,,,,715034997,40497737,163695513
2026-04-16,23:59:14,"LUNA-stLUNA",terra12exvyhctk6ggqvzj2tlhsv769llctntf5zdj9erz6q2uq4h8hn8q5k5xpg,1.19,0.02,0.02,0.2621,15059969,8806477,11433944
2026-04-16,23:59:14,"LUNA-SWTH",terra1nll8xy7m2dyac3sww2tg7dqj8s0mlak68drgtzd9gh4yvnvpplhsn3sxnv,1.51,0,0,0,9578842,163424734310,1240170883
2026-04-16,23:59:14,"LUNA-USDC",terra16a45v4k74w3yy30utfxdsekdlnks27sv48sn2suaf4wt7u6meq8scz75mx,121496.58,1903.79,6393.18,0.8209,880257570983,51915739593,184327279350
2026-04-16,23:59:14,"LUNA-USDt",terra1wymgwg90ry2w04avy899ucmuuak7w8n3xw2msmw2jf9rfugre0ssenx4hn,7283.07,81.04,391.82,0.8393,52849821106,3105503524,11596535545
2026-04-16,23:59:14,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0,0,0,0,7605,140,1005
2026-04-16,23:59:14,"LUNA-WHALE",terra1zushwxgqdkg22mtv9p946yp53r6den6lv427esjaadua3ftzyjpsqgtl5z,491.81,7.69,13.58,0.4308,3527213139,2437342483189,1780727094
2026-04-16,23:59:14,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,8.08,0,0,0,102197312,23610750,47616649
2026-04-16,23:59:14,"LUNA-wstETH",terra12hs75vlyd38zjvhegsqzr8uvz2r764fdy8mhqw0qg0s2mv858yvstwmsf8,14476.77,153.02,629.25,0.6781,94939702310,1936913197214556965,412758518724935
2026-04-16,23:59:14,"MOAR-ROAR",terra1j0ackj0wru4ndj74e3mhhq6rffe63y8xd0e56spqcjygv2r0cfsqxr36k6,0,0,0,0,92798544377,612957136901,234517569467
2026-04-16,23:59:14,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0,0,0,0,1019,982,1000
2026-04-16,23:59:14,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,2121.36,6.8,,,2121357387,1790581459,1928630881
2026-04-16,23:59:14,"USDC-SOLID",terra1wje8lj3372njwuw8t4scmyp94t5pyxxh89tsnkrfyxghqh6aunzqz4a9k3,212.31,,,,212308390,207546118,205346421
2026-04-16,23:59:14,"USDC-USDt",terra178ca7z2w6346wlkmxwpw80s2a5fmas9q28xlzegkt4c4rdam67aql5fgxj,68193.22,0,132.04,0.0302,34081356646,34111862650,68035195013
2026-04-16,23:59:14,"wBTC.axl-LUNA",terra1xhhr7x8yhv9p336t3squh5f8t2827ttrevnwrwwvqrp88nkt665qy0w07c,0.59,0,0,0,369,3285485,28010
2026-04-16,23:59:14,"wBTC.osmo-LUNA",terra1aysexulsnuxna62m5rlnuzfcvct3df93gd4q0kkjtjcqsvv93s5sd0fyd2,48600.17,828.86,6449.86,2.0703,25714545,326078034566,2648392486
2026-04-16,23:59:14,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,113294.31,61.73,221.09,0.0304,63224166,64412695,58255980
2026-04-16,23:59:14,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,53.46,0,,,2158772,14852276437534605,178388360888
2026-04-16,23:59:14,"WHALE-axlUSDC",terra1qdu4g5zxxtmwsd95v8vjslq5874nkcull7ejycm0gy2v7p5qc67qenkf8t,562.59,4.43,9.27,0.257,3281348602381,275836912,7113230154
2026-04-16,23:59:14,"WHALE-ROAR",terra1g8clplgv3ah405qjrf9yhkgur9zqlqayt8ftrvkuzsm5am7pr9ls7s26rx,587.52,2.27,2.27,0.0603,6723000915221,2623332050410590,123272145524513
2026-04-16,23:59:14,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,15.11,0,0,0,21100925265,191140285,1976621377
